lat,lon,pop
41.7357504115,-72.9664583968,1.0
34.5845087789,-85.4192302441,1.0
43.6221828824,-72.3567741831,1.0
35.7454466528,-83.5281537951,1.0
41.6302048598,-73.0504207388,1.0
40.36789932,-78.14388415,1.0
41.6000290541,-73.1530566696,1.0
38.3305386977,-78.5709571838,1.0
35.5358415961,-83.5160765571,1.0
38.1162828099,-78.7860227421,1.0
45.8792673737,-66.6554820968,1.0
45.8058819361,-64.1854617186,1.0
44.8740508031,-65.2761922727,1.0
45.4989989,-63.6799557,1.0
46.0541075431,-81.2604397284,1.0
30.8040602273,-82.3720550538,1.0
41.8601330016,-72.8155135305,1.0
28.9642136627,-81.4452990875,1.0
39.6479178875,-79.7811368,1.0
30.9982987489,-91.3092020337,1.0
41.9698606419,-72.9855124509,1.0
43.2928146143,-72.8393490986,1.0
43.2928111358,-72.8392322548,1.0
45.1995383333,-81.42112,1.0
32.367178311,-91.3286252631,1.0
25.977511,-81.370325,1.0
41.7951387127,-73.1368943942,1.0
25.36757,-80.662255,1.0
25.2565361211,-80.6314957166,1.0
26.0074883333,-81.3463266667,1.0
25.9446833333,-81.4700166667,1.0
35.735042572,-76.5715179443,1.0
45.4672974967,-64.775095593,1.0
27.718941,-81.451398,1.0
29.9321333333,-81.6649638889,1.0
29.549125,-81.6082833333,1.0
41.8076246276,-72.8580774664,1.0
32.2403463082,-91.3668062951,1.0
35.6555525346,-83.4107076146,1.0
35.7381029371,-83.6009207882,1.0
44.7592916667,-65.254495,1.0
44.1322357136,-72.9063969718,1.0
35.8478401423,-75.9184683544,1.0
30.4512466439,-86.6554291919,1.0
30.4131478628,-84.074155055,1.0
26.07664,-81.566963,1.0
30.4013666667,-86.866675,1.0
26.18302,-81.066999,1.0
32.3258948928,-91.386685098,1.0
32.3675734136,-91.2214311451,1.0
29.0388166667,-82.7015916667,1.0
29.0388388333,-82.7014083333,1.0
30.3994825616,-86.9524577862,1.0
35.8495852551,-75.8345337066,1.0
46.101191,-69.242456,1.0
29.1755771637,-81.7794799805,1.0
29.1755580902,-81.7794570923,1.0
36.8910808204,-80.322923737,1.0
38.9788887758,-79.5637411114,1.0
44.3648973559,-76.9778544692,1.0
32.2042887279,-91.298476159,1.0
37.9154319231,-79.8591964932,1.0
32.342959351,-91.2019653945,1.0
32.2867302216,-91.3047195289,1.0
32.2927444715,-91.5741451976,1.0
28.802492,-81.644519,1.0
27.0605543764,-81.3216243618,1.0
27.817479769,-81.5908469352,1.0
27.901875609,-81.585909985,1.0
42.0327814957,-75.0620359647,1.0
30.8340329976,-91.2983196327,1.0
30.9424496599,-91.2384202121,1.0
25.385655,-80.63801667,1.0
25.37712,-80.63153,1.0
26.095975,-81.6475133333,1.0
41.9236092568,-72.9248218702,1.0
27.77951167,-81.44345,1.0
26.4534892419,-81.6206306848,1.0
25.820848,-81.030655,1.0
42.6393627778,-72.4714261111,1.0
41.8492797159,-72.872641625,1.0
29.33430333,-81.72591333,1.0
28.8095883333,-81.3942333333,1.0
41.3393838947,-73.0005105315,1.0
28.554695,-81.64192167,1.0
29.904524292,-91.6519205365,1.0
41.9455195563,-72.8244747208,1.0
28.8005089725,-81.3466135408,1.0
41.838465608,-72.8030856449,1.0
27.212775,-81.38051667,1.0
38.3226074146,-79.4656962757,1.0
44.7573823234,-91.7332851649,1.0
44.6858059805,-91.7186543189,1.0
41.930300009,-72.9636810918,1.0
41.6863127292,-73.0238539275,1.0
29.5483169145,-82.3426342623,1.0
41.9013755287,-72.9120823915,1.0
43.24114667,-73.06960283,1.0
36.8777814409,-80.0941679068,1.0
37.5526475908,-78.3706421033,1.0
28.9624506792,-81.3241684969,1.0
41.20934167,-74.09294167,1.0
35.7878778222,-83.819540741,1.0
35.4390726899,-83.850317002,1.0
35.44466,-82.21894,1.0
35.8380585144,-82.7024028492,1.0
42.2923984672,-73.5718094061,1.0
27.2871398879,-81.4147071821,1.0
41.926739656,-72.9479832841,1.0
28.8110086565,-82.2229089721,1.0
45.1032618745,-76.0561899714,1.0
46.7543506768,-89.3674741385,1.0
35.9177,-76.2522,1.0
36.0153521147,-78.8673044298,1.0
44.6418695173,-91.7307447705,1.0
42.67273089,-72.32545106,1.0
38.4754706,-78.4534573,1.0
44.312325,-72.34718333,1.0
38.5294345411,-78.4248364163,1.0
41.209245,-74.0924305,1.0
41.20922167,-74.09325283,1.0
41.5140833228,-73.2996354966,1.0
41.8957189728,-72.817596479,1.0
26.116,-81.6931,1.0
41.8491290386,-72.9668416314,1.0
29.1770058949,-81.806044983,1.0
41.8228582733,-72.9130052806,1.0
29.1133486748,-81.6007926377,1.0
46.6396851678,-89.3029356448,1.0
44.4714634785,-72.6871107296,1.0
26.1127782893,-81.2527147829,1.0
35.84533,-75.86216667,1.0
45.1753519913,-81.3329224653,1.0
35.6465366052,-82.2745161515,1.0
41.9500090583,-72.9761369807,1.0
41.8709408023,-72.9863854099,1.0
42.9245187402,-71.4810934857,1.0
46.49738333,-80.982055,1.0
40.8604674695,-74.5159821591,1.0
32.4853221656,-91.2856018483,1.0
29.1584351754,-81.8732056712,1.0
37.0795364651,-77.9979764774,1.0
28.6173869,-82.5523102,1.0
37.080261912,-80.5049079536,1.0
29.6425197954,-91.4494706401,1.0
32.23857942,-91.3272733934,1.0
29.250432177,-81.7410289972,1.0
28.6436548027,-81.1607708025,1.0
28.6299739645,-81.175681358,1.0
26.491645,-81.53367,1.0
41.6419123897,-73.0147885786,1.0
41.6890966314,-73.0656107984,1.0
25.3812913889,-80.6371975556,1.0
25.3762670833,-80.6374484167,1.0
41.9427820057,-72.922912864,1.0
30.4227831918,-91.5034676414,1.0
41.9127997375,-72.991603767,1.0
41.8014796207,-72.9294087959,1.0
35.8624008045,-75.9173747113,1.0
41.9803208354,-72.8651057703,1.0
44.3013083333,-71.3276883333,1.0
41.9288440168,-72.9045242986,1.0
35.5874410806,-83.4743416871,1.0
37.6690354,-77.8819408,1.0
37.6690354,-77.8819408,1.0
41.8094192618,-72.8219757212,1.0
35.6842041602,-83.5292978289,1.0
29.1574702374,-81.8126232597,1.0
25.3814069999,-80.633987,1.0
29.4065609722,-81.7914269722,1.0
29.2600633422,-81.1348945,1.0
41.8391498975,-72.8755299143,1.0
43.43895,-72.9016333333,1.0
44.7501481667,-81.1407339722,1.0
46.0159102,-77.4522761,1.0
35.6941733649,-83.4823378052,1.0
35.7224218302,-83.9007037292,1.0
29.3078499722,-81.772428,1.0
41.9919473943,-72.9990004267,1.0
35.135914933,-83.6004272165,1.0
35.9177,-76.2522,1.0
35.0038888242,-83.5350802848,1.0
28.7501456353,-81.4804687122,1.0
45.1401445,-91.7329866667,1.0
44.9961189995,-65.0645709783,1.0
37.0678825803,-78.1660740995,1.0
26.2174466667,-81.3297416667,1.0
29.7065126199,-85.2830746864,1.0
29.994098873,-91.7283938492,1.0
44.358178,-77.405798,1.0
41.8143347183,-72.8334692508,1.0
46.6695342809,-60.9505665031,1.0
38.3137420112,-79.6598408371,1.0
47.6251833333,-90.775305,1.0
45.6371706964,-63.9871231371,1.0
44.615389327,-65.5806316808,1.0
41.8799584433,-73.0419143866,1.0
29.9488225327,-91.7906776576,1.0
29.9221006305,-81.6635070755,1.0
41.3426482079,-74.3638655167,1.0
26.3005534002,-81.5312539762,1.0
36.856225,-80.7820583333,1.0
41.9226309869,-73.0932511216,1.0
37.0453555556,-81.5229111111,1.0
38.5656628413,-78.3856731582,1.0
37.1401777778,-81.3932638889,1.0
26.1445070954,-81.4677713178,1.0
38.0242388889,-78.1960444444,1.0
35.8669239083,-82.4640076758,1.0
41.8429634571,-72.9937873925,1.0
25.7831488608,-100.2261264834,1.0
29.0006397767,-103.5922303117,1.0
29.2096051415,-103.3226265182,1.0
29.3614978317,-103.2086412273,1.0
24.9033771883,-99.946615261,1.0
25.0816668613,-99.9639294922,1.0
24.4724698749,-99.936173144,1.0
24.4625967351,-99.9691410385,1.0
24.4894095238,-99.9357266813,1.0
24.5166290321,-99.8400614623,1.0
24.3900811148,-99.8941752678,1.0
24.3930288112,-99.6501117986,1.0
23.9952122135,-99.9095781001,1.0
25.0371299344,-100.3371085994,1.0
23.9443459897,-99.8179225396,1.0
25.7180339392,-100.2931679243,1.0
25.714637267,-100.5149332422,1.0
29.3425022296,-103.3108436739,1.0
29.3266019404,-103.297152202,1.0
29.3018927763,-103.226654772,1.0
25.5668932206,-100.3482533941,1.0
25.5304254862,-100.3027972511,1.0
23.6689325302,-99.0962527786,1.0
29.3258628227,-103.2314164266,1.0
25.5147767895,-100.3214875338,1.0
24.7474180646,-99.8908137706,1.0
29.310836037,-103.3427617882,1.0
29.3790406832,-103.3485791255,1.0
29.3597438136,-103.3721340088,1.0
29.3290041482,-103.3722735154,1.0
25.2114008903,-100.8973036291,1.0
25.2495449358,-100.8631496735,1.0
25.3705083098,-100.099466458,1.0
26.1246955398,-99.6959645294,1.0
27.1256792011,-101.542011471,1.0
25.3734698782,-100.9361615623,1.0
29.2916285305,-103.3704614295,1.0
25.693357682,-100.3906256986,1.0
25.7200367589,-100.32708717,1.0
28.9346534387,-102.7792495014,1.0
28.9004956437,-102.663040421,1.0
29.3052772123,-103.2969589445,1.0
29.2889863642,-103.2293383803,1.0
29.2219933409,-103.2880617344,1.0
29.2996764126,-103.265249874,1.0
29.2232120473,-103.3821388355,1.0
29.3443621237,-103.3120775492,1.0
29.3494544861,-103.2046530693,1.0
29.2020823949,-103.3482155612,1.0
25.530195636,-100.4020662963,1.0
26.1004408525,-99.9230068355,1.0
26.9813265858,-100.6660028877,1.0
29.315856564,-103.2706608322,1.0
30.1284618862,-103.4137268834,1.0
29.2568911497,-103.3194408754,1.0
25.3251192272,-100.9183316414,1.0
29.2147370223,-103.2931248103,1.0
29.2624914489,-103.2137829183,1.0
29.2664348577,-103.2466233715,1.0
29.3937215627,-103.2178366162,1.0
25.6475443314,-100.4960780092,1.0
25.392194056,-100.9239360222,1.0
26.785175735,-100.7013581099,1.0
26.6724574786,-100.7479953494,1.0
25.3636024807,-100.0914195486,1.0
25.2805875168,-100.1889630591,1.0
25.7350530949,-100.354425338,1.0
25.2607860365,-100.2259501667,1.0
25.3218274323,-100.319668309,1.0
25.2206468408,-100.36781388,1.0
25.2600783328,-100.3729023081,1.0
25.2658006562,-100.2514218898,1.0
25.3409679025,-100.2761240182,1.0
29.2572284635,-103.3396822299,1.0
29.3317152755,-103.3227975095,1.0
29.2015391805,-103.2359616579,1.0
29.2479096355,-103.3947413691,1.0
25.3120272189,-100.3556841776,1.0
29.3429657039,-103.300943907,1.0
29.3144590613,-103.3176444293,1.0
25.7277706811,-100.2071337488,1.0
25.4383395545,-100.0711434115,1.0
25.4951718574,-100.072811911,1.0
25.4566454054,-100.0813611593,1.0
25.5089105972,-100.2957093345,1.0
25.526065793,-100.3926590154,1.0
25.3763879348,-100.1261319034,1.0
25.4804579735,-100.245798237,1.0
29.2761403097,-103.3048115883,1.0
29.2033592107,-103.2986533556,1.0
29.3989301086,-103.3179963742,1.0
29.5635724069,-100.6098992052,1.0
29.2984402776,-103.2872065732,1.0
25.5900183934,-100.1953106981,1.0
29.3295218535,-103.3367431338,1.0
29.2903261515,-103.2632778901,1.0
52.359920903,-131.353751421,1.0
52.238135,-131.288574,1.0
52.3478026545,-131.349105835,1.0
53.2044167567,-131.7915190901,1.0
52.543476,-131.580451,1.0
52.60965,-131.7864833333,1.0
52.5774139811,-131.5595498085,1.0
52.5777269297,-131.4702000623,1.0
52.3530517449,-131.3511400227,1.0
52.702685835,-131.8543395912,1.0
52.4040107823,-131.2766647339,1.0
52.3632327957,-131.348708868,1.0
52.329045114,-131.3209533691,1.0
54.0234601665,-132.0287943652,1.0
53.2682116667,-132.1488333333,1.0
53.047268,-132.035523,1.0
53.2438956148,-132.149806916,1.0
53.1684798933,-131.993995383,1.0
53.1412240259,-132.062255926,1.0
52.5641376689,-131.4179420471,1.0
53.2371670992,-131.8692133891,1.0
52.5811298508,-131.4319675258,1.0
52.180475,-131.020423,1.0
54.1543933333,-131.6673566667,1.0
53.3616216667,-132.28852,1.0
53.5529580253,-131.9523897093,1.0
54.1522638889,-131.6666555556,1.0
53.34237,-132.1992,1.0
53.544505,-131.9616383333,1.0
53.067055,-131.6390266667,1.0
53.1090733578,-131.6510209316,1.0
53.2168124027,-131.8162036117,1.0
53.1081215567,-131.6506766877,1.0
53.1080695076,-131.6513340886,1.0
53.1108590885,-131.6939380007,1.0
53.1315383333,-131.70935,1.0
53.08105,-131.6430966667,1.0
53.3253633333,-132.176195,1.0
53.1317274464,-131.9927112159,1.0
53.1439934219,-132.1378948912,1.0
53.1449313029,-132.1080199213,1.0
53.1482555,-132.1241916667,1.0
53.2419153254,-132.160063684,1.0
53.2600166667,-132.1343528333,1.0
53.26305,-132.1338805,1.0
53.9303103104,-132.1023086928,1.0
53.1035211652,-132.0351425057,1.0
53.00849445,-131.8131866667,1.0
53.52864,-132.41749,1.0
53.1196129454,-131.7530484163,1.0
53.2579187083,-132.0736690162,1.0
53.2586133333,-132.0752555,1.0
53.0470184356,-132.0269429749,1.0
53.4429694444,-132.2695916667,1.0
53.3401138889,-132.1886583333,1.0
53.0522027778,-132.0330666667,1.0
49.7578576081,-126.3869951677,1.0
49.4432254989,-126.2826163042,1.0
50.5907333333,-127.0803916667,1.0
48.966995,-125.56173,1.0
48.969872901,-125.2716459752,1.0
48.3592176197,-123.7415121496,1.0
49.7728294891,-125.9846502383,1.0
48.4496508497,-123.5581023619,1.0
50.3603393094,-125.9291510411,1.0
49.0552956207,-125.7188386699,1.0
49.1784416667,-125.7525888889,1.0
48.8665819081,-124.310271496,1.0
49.682466738,-124.9808190582,1.0
49.255756745,-124.8150417848,1.0
49.2416520055,-125.0764283394,1.0
49.01735,-125.6412883333,1.0
49.1064916667,-125.784645,1.0
49.005222049,-125.8482059564,1.0
49.0266333333,-125.681105,1.0
48.9609683333,-125.5596966667,1.0
49.0128388833,-125.658455,1.0
49.0249945,-125.6799916667,1.0
49.0265361667,-125.6807116667,1.0
49.1630138333,-125.4104383333,1.0
49.1631195572,-125.4098139419,1.0
49.1592555556,-125.8870166667,1.0
49.00415,-125.6741116667,1.0
49.0900083333,-125.826905,1.0
48.9420967537,-125.5339624204,1.0
49.0106972167,-125.676545,1.0
35.125965,-106.38045,1.0
31.517271,-110.388787,1.0
33.387767,-108.83385,1.0
35.194467,-106.400909,1.0
32.961316,-108.472949,1.0
